user_id,item_list
3178,433 15 399 94 582 99 96 101 138 182
3179,3470 1801 492 3991 12 2684 7295 702 3922 6917
3180,1846 6546 7163 780 7883 2123 3192 3372 8634 16009
3181,39 58 249 252 4 639 1146 9170 16 1273
3182,4543 129 313 636 10754 8089 133 4813 3 39
3183,269 318 160 1846 1006 536 1079 966 433 956
3184,8386 22 2326 1737 33 960 48 1706 2654 41
3185,15 19 4 101 49 80 181 43 16 6056
3186,510 82 707 713 2824 2019 1120 3565 1308 3049
3187,35 2620 629 56 1237 104 2214 1611 184 7
3188,3068 1714 3667 470 11 512 2231 1932 296 16593
3189,802 141 8619 170 272 20768 21984 2181 2306 1954
3190,6415 7059 6446 10845 81 16706 489 7704 1732 10
3191,82 1883 2637 1446 66 1618 2495 697 1674 2683
3192,1676 438 1803 3095 1753 135 278 541 197 250
3193,17 47 50 37 4 42 27 45 136 133
3195,680 555 551 3523 1768 2187 1515 1232 11949 4835
3196,76 101 161 59 259 584 6209 648 506 117
3197,77 60 579 148 99 36 39 40 717 770
3198,2 163 33 8 48 80 802 103 141 20
3199,4047 9039 9582 12485 10150 14734 154 97 44 1
3200,1227 6543 1372 226 2534 901 3136 2256 2709 898
3201,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3202,3462 5840 95 6837 3037 4085 1 6868 9958 19
3203,94 262 5446 1630 6064 14878 9446 3531 6287 6102
3205,2 692 1 886 70 84 4 205 35 9
3206,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3209,1227 262 1095 1354 196 656 1522 2240 10 2002
3210,546 596 739 813 264 8 2059 237 217 4
3211,15 36 101 3164 327 9256 112 391 676 161
3212,399 43 3438 7397 320 6739 98 3303 64 198
3213,401 596 813 4583 1099 3090 72 858 4741 555
3214,6 891 39 55 35 763 104 291 58 13873
3215,479 7 1462 1752 160 59 765 3859 680 414
3216,9 144 56 168 104 184 224 240 310 3708
3218,28 27 42 50 191 37 537 136 95 220
3219,4047 5138 7033 9582 1049 1475 291 1116 1254 1689
3220,174 65 9 73 24 38 424 93 44 16
3221,96 138 182 208 324 344 137 791 7105 19335
3222,8846 14844 14846 14843 14841 14845 14847 14840 14848 14842
3223,7 23 15373 17531 71 264 4544 68 2763 3737
3224,353 557 1190 1551 1518 4125 1788 4485 424 1313
3225,14521 15926 9425 1425 1823 15017 3843 1545 2683 21875
3226,1 22 301 152 48 19 702 73 405 369
3227,40 31 76 3 486 4 811 14 2032 2450
3228,82 742 17 1075 9991 47 27 11 4230 282
3229,178 3487 4153 2763 4799 4027 3737 6681 4544 3726
3230,13 154 64 348 1451 109 21 2 102 6
3231,220 389 326 537 71 906 35 792 191 1237
3232,133 146 254 318 2488 2438 3022 1950 464 1926
3233,35 104 168 56 558 9 240 7940 587 1641
3234,2300 19941 10955 13515 3155 3282 962 6299 5368 485
3235,33 95 65 19 20 8 24 115 194 389
3237,93 16 214 1630 2 6 4 188 603 133
3238,1337 566 35 1476 90 891 56 512 472 104
3239,32 182 344 104 35 6 9 154 5225 184
3240,202 99 596 179 13066 1099 11425 8912 2807 1019
3243,510 133 122 9 12497 328 244 201 10773 16158
3244,9 15755 104 144 184 224 1191 240 1481 1422
3246,4 33 48 80 1 249 252 157 6 73
3248,236 1207 1177 282 706 754 1290 805 624 6765
3249,592 3537 2791 40 41 39 31 1083 58 2638
3250,487 250 135 748 199 481 2660 522 6086 3381
3251,35 120 149 56 8 433 509 104 186 510
3254,56 382 117 347 159 319 372 288 570 441
3255,52 4 8 1555 19223 44 25 3690 20803 6777
3256,4033 3068 26 1695 2231 11510 3067 9573 108 4988
3257,8 210 769 443 600 778 1683 16 238 278
3258,185 143 3 112 391 68 659 6372 131 756
3259,236 1177 2034 1716 2850 8524 1406 5722 1179 28
3260,28 17 45 27 50 42 220 465 37 191
3261,22 48 20 19 11434 9979 2 14070 739 65
3262,16778 2651 1680 19127 6059 620 988 4934 2300 1379
3263,164 2452 226 2265 5762 890 7792 4924 6266 1706
3264,6 446 566 160 10 578 259 210 763 480
3267,1 2 8 6 20 3 19 22 33 48
3269,60 116 2 56 175 19 1460 22 1593 103
3270,220 537 1024 191 621 2092 1067 1893 1756 1447
3271,4 2 7 598 1 281 716 19 132 185
3273,8315 267 7900 1004 314 4100 3372 8689 9888 21265
3274,5718 32 955 208 324 566 21046 344 2036 392
3275,343 308 390 353 1608 89 557 975 3053 2819
3276,715 2543 58 39 738 55 97 2540 2501 2367
3277,7 56 224 104 57 198 144 149 22 15
3278,624 978 983 399 433 1177 707 556 186 328
3279,1 220 326 537 203 465 191 1067 389 188
3280,500 10158 9142 9591 298 347 292 984 17985 11801
3282,2879 1931 1434 990 604 6522 88 635 5182 8238
3283,1 2 579 22 263 2483 625 179 1172 5344
3284,411 841 291 904 1497 1537 3218 2243 2669 2
3285,625 428 1213 761 770 579 717 498 178 755
3287,66 175 19 34 31 40 95 45 22 55
3288,824 252 1273 578 98 855 1962 1355 111 244
3289,39 55 34 291 583 76 35 3 627 104
3290,3003 2030 1796 2401 2637 31 40 1729 2774 1165
3291,635 44 64 139 314 318 146 716 171 356
3292,830 783 1444 569 1055 898 124 685 619 1355
3293,804 1636 5265 10722 11870 14492 14310 19143 18098 13315
3294,592 618 1083 1108 1288 96 138 182 208 324
3295,25 629 1611 108 1237 1 2 16 14 821
3296,1546 101 2612 2462 699 161 15 3311 1547 403
3297,896 8097 1795 1336 29 7532 1195 2288 5365 102
3298,15 96 36 2248 32 208 182 1461 344 506
3299,144 7559 643 184 4610 3792 9758 6871 4468 6296
3301,48 45 95 4 220 326 369 73 8822 1333
3303,210 7508 578 682 451 722 775 71 778 8347
3304,39 22 4 133 174 238 93 157 44 9
3306,101 43 64 133 165 77 1 60 633 116
3308,340 261 292 2712 550 964 350 3750 325 2375
3309,33 7 48 505 131 555 65 68 549 2045
3310,930 669 3873 16700 235 7242 16950 988 21446 8441
3311,120 1648 4861 1020 11 27 510 1120 42 47
3312,16 36 67 33 80 8 174 44 213 238
3313,11487 22 9708 9011 4 29 33 11009 1768 226
3314,44 3 486 705 664 298 25 433 399 95
3315,746 66 72 60 4 546 2 52 688 22
3316,203 16 15 603 7075 514 8 1225 154 7883
3317,907 750 33 45 95 1 1163 792 326 1960
3318,16 61 45 172 2 189 266 19 1 220
3320,56 144 168 433 399 59 184 2 224 582
3321,1464 175 582 146 2807 314 437 139 254 736
3322,22 33 35 115 48 56 103 194 20 2
3323,36 161 354 922 544 515 429 637 740 67
3325,28 19 11 80 8345 157 1 37 136 1598
3327,4688 494 8721 10902 6777 15 8155 6616 482 12936
3328,207 617 1692 1346 3048 14181 2856 9336 17712 156
3329,21385 12016 90 1 296 237 2428 10757 1357 21278
3330,156 159 205 416 120 1550 558 112 4252 1059
3331,19 31 40 39 55 1535 1534 1532 5 82
3332,15 147 1 428 1682 1163 1279 1429 708 717
3333,2268 15 3817 36 161 1936 506 403 2870 5870
3335,35 144 226 901 168 184 310 1706 149 10
3337,220 1926 389 465 433 2804 399 44 582 4
3338,994 415 6 1845 47 3006 213 27 50 329
3339,764 41 58 76 252 5719 299 3 928 159
3340,270 579 35 1398 428 1225 652 49 104 9
3341,216 1 225 2587 2 8 110 6 20 3
3342,66 60 228 19 938 1 1738 6 1932 115
3343,7824 6215 4076 11654 9091 7148 4428 4999 11019 129
3346,1191 1422 624 828 5508 299 1125 612 89 915
3348,66 116 95 220 465 389 304 1024 309 1
3349,95 220 465 179 792 401 1024 768 326 880
3350,202 14859 365 3226 10270 1203 7411 4944 14783 10182
3352,41 39 55 9 2 56 275 7 303 340
3353,35 42 28 47 11 50 898 564 771 160
3355,313 249 764 299 4284 4833 6662 66 116 2
3356,2 434 4 6 1372 7 10001 4507 517 442
3357,613 157 6051 3532 2542 5596 4753 4109 8803 2291
3358,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3359,96 138 182 498 208 324 344 156 806 416
3360,1040 4507 10001 2029 739 336 4028 14843 571 2067
3361,117 120 159 800 4 11799 1176 5294 4040 2
3362,5370 52 8 44 25 181 296 243 2733 410
3363,9 1 35 4 144 168 56 7 184 224
3364,766 2856 2102 11 946 17 50 47 27 617
3365,261 1776 2121 2366 292 171 318 254 441 452
3366,249 299 928 1146 1273 129 95 220 389 465
3367,58 40 41 31 39 1031 55 1367 172 21846
3368,27 1767 42 104 144 9 184 310 433 37
3369,32 182 324 467 376 313 129 242 636 60
3370,509 64 348 1054 82 275 340 2846 293 287
3371,17 27 4 47 28 11 6 38 50 2
3372,12 1259 27 405 565 942 3986 42 23 47
3373,89 983 703 1071 353 994 1669 2234 557 1274
3375,22 17 28 11 50 48 20 300 136 141
3376,255 179 1099 596 813 401 1974 649 1835 925
3377,41 58 76 3 52 486 1316 1446 1411 1674
3378,202 5227 14440 7293 396 12881 16168 1842 356 1141
3379,13 43 57 905 411 1537 255 64 198 5195
3381,18007 2353 13472 327 5945 795 5953 815 1414 9749
3382,154 2230 3 1106 486 202 3823 101 1236 3560
3384,464 4508 14354 22090 22300 12070 13196 19180 4268 8032
3385,2575 3867 4536 4807 4668 3072 2885 5002 1848 4709
3386,347 441 856 292 94 99 261 2007 1467 6844
3387,1058 33 20 1 48 1152 16 65 6 103
3388,17 50 27 42 1040 4 730 1 277 2056
3389,7 68 137 112 2822 283 63 677 276 820
3390,2284 3526 1277 3361 5307 4543 3258 5504 57 198
3391,43 96 56 57 35 168 144 208 9 224
3393,94 99 262 135 5227 395 396 3540 19025 12881
3396,36 161 1254 2817 403 117 544 120 354 4032
3397,16 2972 44 5744 5080 101 1310 104 168 9295
3398,9 144 149 224 184 56 17 11 47 27
3399,414 536 648 956 71 35 1001 2678 56 1097
3400,160 259 536 2678 1001 2718 1028 580 1728 1112
3401,35 104 160 6 786 144 1657 1112 446 9
3402,1511 241 196 5092 118 13440 2194 2494 14671 20379
3404,148 77 60 175 437 497 52 593 4 36
3405,4 9 35 220 8 88 389 104 465 18920
3406,1227 2240 10 72 3176 96 67 138 1695 2701
3407,138 208 324 344 1770 11572 3751 954 84 475
3408,3944 2325 2290 7512 16013 4767 9740 11880 77 5994
3409,4260 155 4 2 87 5455 739 8398 19354 788
3410,31 40 41 39 58 751 76 88 4 1
3411,22 17 28 11 4 47 50 157 1 6
3412,9 168 261 259 408 558 310 258 807 536
3413,1 80 174 25 52 14 3147 3882 8251 48
3414,291 284 131 411 191 537 1893 95 1040 1756
3415,9 35 32 496 138 275 182 208 104 168
3417,146 165 1 2281 2321 631 135 93 541 214
3418,15486 286 13518 811 5350 4542 206 7648 1512 6719
3419,94 34 262 297 99 8 2129 4 52 28
3420,85 1765 1269 161 11804 298 1223 403 5256 2352
3424,148 77 66 1 6 716 428 579 279 1343
3425,2 5081 1 9865 9168 23 80 111 4 49
3426,144 4 104 168 382 149 224 2 570 243
3427,41 31 2281 39 76 16 45 191 326 3
3428,1131 327 391 273 1641 2830 1939 1616 4985 1775
3429,160 414 536 648 956 3645 5513 2 9641 3648
3430,996 388 799 1239 2526 1069 1132 318 3325 4672
3431,375 511 226 970 1281 239 750 21 3039 1737
3432,449 59 160 1 976 853 414 584 7 3657
3433,1019 4477 1464 8896 763 132 6 15228 15554 7639
3434,4769 4 6946 339 3546 14599 11348 6 1264 3
3435,1190 7574 1071 6869 5496 165 3682 7019 344 14713
3436,1191 1481 1422 4406 1248 1393 1688 379 3639 195
3437,15 9505 36 391 89 161 17461 19643 9854 18803
3438,6 446 566 808 132 472 93 1 214 203
3439,27 42 47 11 28 50 13521 21637 9823 136
3443,511 857 375 471 270 938 1073 3751 1231 832
3445,138 182 596 208 34 99 813 324 344 36
3446,13 1 786 62 43 57 17135 499 155 64
3447,48 4 1932 1197 300 1899 9170 8 20 52
3448,467 573 764 636 2992 365 119 51 6149 472
3449,4 8 238 33 2 278 48 1926 65 2804
3450,257 841 904 17 101 47 1537 50 27 1497
3451,1529 4766 3037 6837 6364 6912 5414 3462 4205 4567
3452,228 19 33 48 80 175 77 116 65 148
3453,39 116 627 175 705 346 664 4 486 265
3454,47 42 37 145 136 277 679 1 5 14
3455,4 16 1075 33 3804 2748 48 29 1359 87
3456,28 37 17 1536 47 50 27 480 1769 42
3457,297 28 11 47 50 42 27 48 1463 15
3458,94 1481 1422 955 3620 3590 3810 2563 4941 2813
3459,4 80 65 511 2 20 174 95 194 750
3460,324 77 116 6215 101 2955 7811 8259 1676 1367
3461,22 1083 40 1214 1288 41 39 31 44 76
3462,22 19 35 56 212 565 660 9 272 330
3463,4 36 2281 101 1223 1020 32 1936 2268 19
3464,133 1 15 139 101 1281 254 116 66 3903
3465,1267 4277 2208 2242 1169 11 2294 2745 565 17
3466,4 950 88 6 44 36 29 1633 107 291
3468,259 584 2149 414 2570 1931 1897 956 990 98
3470,2174 4718 5348 12877 1844 4860 1028 256 16781 10260
3472,298 21 104 35 9 284 56 131 168 144
3473,8 44 25 33 3713 2794 5789 97 22 6890
3474,47 11 50 1 37 65 48 84 33 145
3477,17 42 49 47 28 181 50 11 371 3000
3478,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3479,17622 15272 17376 12288 16928 21176 10031 21099 12936 20706
3481,47 17 50 42 145 27 379 3 2102 363
3482,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3483,2069 9 224 450 21794 3635 8483 12252 5659 14847
3484,2802 1 595 2 5080 81 51 3033 10352 18990
3485,75 14845 14843 14844 14842 14846 14848 14841 14849 14847
3486,15 22244 22245 1798 17448 4942 1050 2177 2968 2462
3487,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3488,35 104 56 144 9 373 224 382 184 258
3489,814 213 532 1044 783 80 2741 3877 6857 4438
3490,44 4 25 6 93 930 273 1884 669 15776
3491,401 179 708 1099 1443 1 1163 2 255 585
3492,17 47 38 50 203 37 211 1 214 15
3494,2 6 401 695 596 179 813 67 367 177
3495,4 14001 199 35 56 743 16 9 1058 4477
3496,4 179 596 1 36 80 31 41 101 813
3497,41 39 1 60 77 14 164 116 3 148
3498,133 318 146 8 314 165 254 269 532 16
3500,2045 1173 551 1818 5 9270 11 37 2031 2592
3501,2386 978 2424 11 775 28 1372 50 8 10
3503,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3505,22 2 135 6 157 44 174 404 20 16
3506,12210 202 19099 580 1112 1728 788 1714 21961 998
3507,742 71 5 56 35 3789 15281 21300 258 1075
3508,119 639 1146 928 1273 2259 129 1926 2804 8024
3509,58 55 117 3 510 486 329 159 261 592
3510,627 4 262 1663 206 955 202 345 33 48
3511,95 220 465 792 35 537 906 768 9 621
3512,2036 5291 5540 4164 1866 6468 18 3835 534 12488
3513,9258 9802 1424 1529 171 6837 3966 6364 269 8885
3514,2 1196 43 98 1100 6 29 2532 8 71
3515,7 44 196 2 68 16 1 6 283 887
3516,146 269 12 8 278 16832 405 325 21300 15281
3517,10 3 1372 1354 790 2 6 656 848 8
3518,16 12001 266 4 255 179 12736 1099 596 813
3519,12 97 10495 150 769 4373 600 682 405 443
3520,77 208 252 324 344 428 579 770 146 313
3521,51 131 546 96 712 32 182 107 208 553
3522,4489 7993 7238 31 40 55 7972 8365 17208 9963
3523,210 682 771 443 778 1155 760 722 769 1563
3524,3616 2563 3188 4941 3810 2813 6190 1488 4552 5508
3525,77 60 182 208 324 344 44 309 378 6675
3526,56 88 300 7157 5191 6017 6532 94 97 156
3528,88 924 1327 286 284 215 1285 217 2074 15087
3529,4094 17 27 6884 5143 47 12082 28 11 6064
3530,28 27 11 47 33 42 4 6 20 65
3531,28 27 42 48 37 136 4 2 20 80
3532,17 11 50 111 37 1031 244 136 363 730
3533,411 257 1991 1497 904 2276 2243 1127 2117 5208
3535,96 11009 138 1159 9708 182 44 208 442 4
3536,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3537,2663 8302 2135 929 11688 391 9795 5327 258 1268
3538,80 2321 1460 2248 48 38 831 1593 20 203
3539,157 80 2 4 7916 77 33 60 148 65
3540,2846 1890 1422 3188 694 6017 17 5191 3436 28
3541,282 51 297 1029 2632 3775 5029 1030 2811 915
3542,11184 4090 2051 13972 4636 7161 2943 917 10362 128
3543,6574 6056 7487 6051 354 5213 8803 7483 6580 6304
3545,36 101 403 161 143 3 22 48 544 429
3547,31 39 35 1 38 188 104 214 599 101
3548,978 1051 629 821 19 117 159 120 80 3495
3549,17 27 32 40 42 182 31 208 564 1147
3550,228 265 20 702 15 238 116 60 1874 77
3551,111 244 201 35 6 135 240 56 149 452
3552,2706 51 7979 9990 3119 6662 215 107 3402 3339
3553,32 324 41 664 31 40 170 60 585 2013
3554,202 21 365 10874 109 87 914 81 11870 3747
3555,94 66 77 4 148 116 22 625 717 1682
3557,1751 12082 1 14878 2 6102 132 6287 5044 446
3558,35 104 5216 7522 4462 133 5585 3880 5389 6280
3559,51 155 875 81 3029 202 865 217 3560 366
3560,1182 196 3501 4280 124 564 848 32 690 158
3561,116 35 175 49 2 104 150 181 20 144
3562,144 35 104 9 566 1222 891 12293 2 472
3563,55 58 76 486 1 143 203 264 214 107
3564,11861 662 1534 1715 1125 1535 1124 671 1205 12754
3566,207 1588 766 138 904 509 1054 182 1537 4047
3567,592 342 1083 618 1108 2206 739 7320 1603 3698
3568,2045 133 22 171 318 146 48 314 33 139
3569,77 148 116 1755 2446 2162 736 175 5556 3711
3570,64 4 174 109 576 1 995 160 1644 356
3572,165 133 353 927 139 35 144 318 168 1195
3573,35 56 4 14 7 104 2 17 111 27
3574,35 56 281 67 716 75 177 97 103 1448
3575,460 4516 285 4652 1 10475 1785 3491 6736 3935
3576,35 56 9 184 4 135 310 382 571 14
3577,775 93 27 11 564 203 50 603 1 211
3578,1765 381 2540 2222 21 237 7528 1454 3903 9011
3579,47 28 11 50 277 751 2090 37 145 588
3580,326 537 13436 9661 2211 946 220 20116 3678 8765
3581,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3582,129 119 764 915 636 1146 1273 928 82 66
3583,27 47 11 28 50 33 103 2 48 65
3584,375 1281 832 1185 1073 390 970 89 2925 884
3586,2094 802 6121 15101 11045 1201 12766 7 9699 163
3587,2258 3692 692 886 2 22 33 6901 2687 2218
3588,6025 7506 11002 397 97 23 742 3011 4284 17752
3589,8 52 2102 1 44 25 2 95 2073 10671
3590,681 955 34 99 6950 3525 262 6124 5179 2150
3592,4 2 19 16 65 73 45 20 132 24
3593,664 340 1475 1578 1825 486 1689 7 464 2027
3594,96 324 175 344 40 41 55 58 4 76
3596,40 58 76 3 1703 9 2051 35 144 168
3598,2540 2404 2501 1 4292 19 3945 44 164 7
3599,21 109 2 4 1 7 143 31 40 41
3600,617 946 1463 1346 28 17 47 18 37 775
3601,4676 4714 4974 2669 1031 4159 3575 5912 1367 4426
3602,1 540 93 6110 203 214 3982 3220 708 907
3603,1195 1795 783 25 38 1277 4596 16 203 4
3604,580 1112 3704 17 1028 1728 42 72 47 28
3605,36 2036 1222 2479 1546 627 52 664 108 705
3606,58 11 47 27 1214 1288 486 3 37 328
3607,50 37 136 145 3 277 14 1 6 49
3608,212 141 550 399 433 48 4 103 33 186
3609,419 27 50 1 145 1054 203 136 2618 93
3610,43 198 348 1 64 865 2 4 479 6
3611,208 228 49 181 702 631 44 52 542 1
3612,14690 16092 13445 14688 15931 19764 630 17711 2495 22204
3613,179 596 255 2084 4064 4299 385 5005 4448 393
3614,476 17 45 27 28 47 4 326 50 8
3615,433 186 233 1984 23 559 511 489 159 121
3616,52 1737 960 2326 278 238 4 1706 2 25
3617,1 2 1237 1790 196 1611 821 4 14 16451
3618,20273 4 21855 2677 267 16811 2809 19821 19410 11306
3619,17 28 47 101 42 37 145 161 692 136
3620,353 1071 1190 1696 1845 994 2021 557 19 1719
3621,94 135 278 404 199 7 933 2 1 77
3622,95 220 389 92 465 1181 81 826 4469 218
3623,15 1523 1798 3284 2829 161 1223 4539 6755 354
3624,19 761 428 755 33 1398 717 95 191 220
3625,4 16 172 266 339 6 519 52 118 1
3626,39 76 11 3 28 17 50 42 27 592
3627,32 313 242 376 430 573 764 82 6 345
3628,18365 1844 16239 7594 2174 255 16856 2046 17463 4860
3629,625 755 761 1213 770 678 14 1857 3028 1892
3630,712 28 17 47 29 37 50 27 42 434
3632,131 517 730 1492 11 1867 37 28 3767 3425
3633,67 766 1 2 207 135 107 393 541 1511
3634,746 7621 2353 401 4799 178 596 10188 6132 6664
3635,220 161 389 465 1546 1237 326 544 629 293
3636,95 220 326 792 906 880 6 768 566 446
3637,692 39 1663 94 41 40 34 981 31 55
3638,1 2 446 566 4 14 472 8 70 311
3639,150 458 243 1602 2 3362 410 484 23 1864
3640,11 28 50 182 208 324 344 405 228 136
3641,67 6 491 177 446 566 891 13058 250 278
3642,182 344 6566 202 51 155 179 401 10 5783
3643,4 2 33 48 19 22 65 279 134 74
3644,5496 7019 116 175 3447 138 208 94 324 67
3646,103 22 73 65 607 33 951 4614 427 1259
3647,41 17 55 58 27 76 42 16 37 145
3648,119 249 299 357 128 1063 303 1195 896 353
3649,14983 20752 18433 5351 8186 2374 1540 1197 1932 300
3652,1098 71 5 2077 3259 2170 1528 2318 7439 732
3653,19966 94 99 28 17 498 7017 7680 47 37
3654,1460 2531 610 11 2498 4191 28 27 7543 7542
3655,388 2575 2886 4051 292 5216 2196 4462 4352 3609
3656,6974 10660 3718 2376 579 770 1398 755 428 625
3657,16 1 8 25 2 14 44 3370 263 11318
3658,9 104 149 184 224 240 373 450 361 310
3660,60 8 755 761 1899 678 45 220 770 512
3661,376 764 5 636 436 5133 42 17 9216 47
3662,208 5709 3258 324 955 344 5307 7019 5699 7354
3663,44 25 3407 96 840 1 138 36 2516 182
3664,36 101 9329 4508 1040 3711 158 701 494 48
3665,1845 1788 1190 612 994 1071 21 345 2544 3006
3666,936 1207 754 1290 282 3658 5317 82 5006 159
3667,15 107 51 95 54 10 4 45 161 111
3668,39 76 592 486 1108 3 1083 12 1214 1288
3669,97 13 5 1 98 109 152 405 6 198
3670,4027 2763 4799 3726 291 6681 2513 4153 4544 684
3671,1846 780 1727 420 66 60 116 3192 148 186
3672,262 797 2254 872 2 345 3496 851 759 3348
3673,9 149 144 168 184 2534 1196 382 310 2520
3674,1 298 84 16 44 411 583 3 14 21
3675,160 414 282 28 11 27 50 42 956 89
3676,154 131 771 1583 778 1 5251 4493 4061 298
3677,1186 1682 1429 1 7 2295 15 5362 2558 3351
3678,103 142 272 131 141 251 409 22 565 427
3679,67 541 36 1467 48 365 1803 135 22 101
3680,201 196 253 452 157 16 21362 4 49 410
3681,416 205 2113 2 858 635 1327 197 17 16741
3682,28 17 11 47 27 42 145 7 137 439
3683,93 2 211 98 472 132 566 603 90 26
3686,120 510 366 1724 985 500 800 1130 16830 5030
3687,41 40 31 2 8 58 33 73 76 170
3688,625 579 919 755 1213 3177 596 3417 4659 1014
3689,39 16 57 3 64 486 15 198 4273 109
3690,1172 181 36 243 392 410 879 29 101 4787
3691,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3692,442 365 3816 634 250 17761 1754 196 222 2631
3693,52 1 112 8 29 44 25 93 425 1105
3695,52 1 44 8 28 17 47 1182 597 37
3696,154 1 4 108 1511 1236 51 4871 2230 1397
3697,133 975 733 254 1126 171 318 5134 4277 325
3699,40 76 1092 6 1510 291 2411 205 498 1377
3700,17 42 104 168 1099 145 1031 149 255 7
3701,1 2 167 4 11617 14 219 21391 311 2009
3702,66 746 94 15 1449 1963 1356 2817 627 101
3703,4 44 189 16 528 61 14138 10453 659 6745
3704,27 42 47 11 28 50 107 284 5472 6679
3705,11 35 56 50 144 17 47 27 168 42
3707,2802 82 33 595 21 48 5080 620 65 61
3708,3134 6222 4051 3755 2272 9145 662 6786 1560 4727
3709,40 41 39 385 58 4 55 52 76 95
3711,2599 2805 1616 1318 2657 4483 8843 4449 1093 3796
3712,376 129 313 242 1560 1474 4049 2781 10 2272
3713,29 88 105 16 229 4873 2141 14287 13141 16224
3716,75 172 614 2914 501 20 462 396 1485 237
3717,11 17 50 47 122 160 27 111 37 104
3718,19 80 4 2 157 3618 2644 3223 6941 8
3719,1758 17 1483 191 11 28 2236 5647 5838 50
3720,56 144 104 124 564 149 382 824 310 1147
3721,14941 720 152 8588 405 1 15017 17831 20370 84
3722,19 41 40 39 55 21300 16822 213 76 16831
3723,1009 5 6 1785 4 1589 1787 80 365 2792
3724,308 89 1669 703 1662 707 713 390 4066 343
3725,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3726,77 148 175 48 4 65 115 194 1513 20
3727,40 41 31 39 76 18232 746 1449 2085 2025
3728,4754 1736 3461 3536 19 177 16413 359 7469 3304
3729,1123 2615 154 6 1688 12914 7237 524 566 51
3730,63 4897 12141 2 622 8 952 889 4223 14332
3731,451 17 830 2791 94 1749 722 3870 99 210
3732,511 750 857 832 769 1281 1073 205 600 986
3733,11 136 91 277 1807 13 2411 2 363 496
3734,3119 8912 12248 886 351 3228 2344 14012 1 207
3735,33 67 238 7 413 199 15 19 135 546
3736,313 242 376 467 430 573 2071 764 119 3175
3737,99 34 715 57 765 680 1232 198 3977 1387
3739,182 171 254 324 314 344 146 44 4 165
3740,2 933 1633 106 212 24 1 48 4 33
3741,1406 96 34 5903 94 138 99 7006 7337 182
3743,12031 13112 13126 2961 127 3540 2594 795 18309 6935
3744,11631 1659 14845 14843 14844 14846 14849 14848 14840 14847
3745,15 3713 2159 36 1234 101 6890 9274 5789 10397
3746,324 344 4 383 156 434 416 263 205 1259
3747,138 2842 2843 2903 2492 3361 2284 1277 1195 3384
3748,309 625 919 1398 378 678 761 497 770 3030
3750,1668 809 2186 4 1343 2619 598 1066 1625 1376
3751,2321 93 211 603 8162 3523 2832 2716 8 514
3753,467 376 1286 242 388 3616 2145 1519 5513 340
3754,22 33 1 4 48 112 20 103 2003 14
3755,16 229 13973 1906 6284 1072 9085 5808 8403 18251
3756,638 827 685 33 48 11013 8682 46 22 24
3757,1209 181 3058 243 3545 410 7460 4723 2953 20926
3758,243 4085 6912 1 3602 4 181 5840 10001 3622
3759,7 16 1 7900 3372 101 4 6551 2 68
3760,4873 14287 13141 21064 21747 20227 18489 17276 14085 11985
3761,220 389 1788 465 612 1071 1551 353 600 210
3762,541 4 1 135 44 1022 404 2 493 487
3763,5972 2681 160 1853 66 391 77 14991 186 5762
3764,15 259 5313 3648 536 414 7008 4288 2 12734
3765,583 257 841 1497 1537 1991 904 1693 12 1127
3766,2 1045 1173 641 234 531 4437 2262 15709 1194
3767,318 171 269 314 104 139 168 5386 9 4881
3768,15 36 101 17206 14844 14843 14842 14847 14845 14848
3769,11 28 7 17 111 27 50 42 471 1112
3770,37 28 363 47 1867 11 129 313 3183 376
3771,17 28 999 7 27 184 9 104 47 144
3772,17 47 50 37 27 42 145 136 363 122
3773,21 109 1062 7320 18402 3698 10580 4661 1076 366
3774,35 7900 4100 56 8315 64 288 450 13 319
3775,144 35 52 56 9 184 160 240 270 4871
3776,40 3 486 91 4 2032 2450 86 811 489
3777,34 268 99 74 183 759 1613 647 1008 108
3778,60 95 191 612 45 104 389 593 28 19
3779,44 25 4 287 229 126 53 266 1 6
3782,22 2 4 1 35 65 20 80 2960 3058
3783,17 28 27 50 22 103 42 3779 1 4
3784,471 808 66 60 105 1225 237 108 116 1070
3785,1395 7 6913 790 851 6 16 15491 229 16904
3786,15 36 101 1 3275 5616 1223 1627 1234 17928
3787,1 159 117 2 2406 226 901 177 1737 510
3788,77 2025 4 1070 52 746 60 1356 948 26
3789,1253 2516 2702 293 2687 3692 3300 1263 9 5664
3791,35 1209 149 56 17064 1541 2265 3058 3545 9378
3792,19 95 45 220 465 38 792 1024 203 4
3793,129 242 329 292 7473 11712 612 2959 1290 15122
3794,2 11051 11996 6 901 11170 14941 11897 12748 12604
3795,133 5044 1112 171 6102 6064 318 146 314 139
