user_id,item_list
2995,430 764 636 639 928 1146 1273 6149 95 5488
2997,1081 1 3466 7548 966 3527 4463 2596 15457 6911
2998,7258 4928 783 7697 1230 905 1497 13879 1757 3503
2999,3537 471 6309 808 938 4901 933 950 1008 7145
3001,18138 19181 13688 10572 11973 15568 13271 3956 8025 17782
3002,4350 5023 5781 4321 7847 4870 4869 292 5020 4079
3003,73 103 22 251 33 370 19 4 20 110
3005,138 182 208 4 6 324 8 344 2 90
3006,20944 16542 11029 15004 15097 13189 13529 15645 3906 20963
3008,17 47 50 122 42 201 11 253 433 452
3009,22294 7327 10603 16277 17105 20624 10325 19675 12873 9869
3010,2 20 6 22 44 631 301 65 48 260
3011,19 22 308 48 6 33 9 20 80 236
3012,2813 3810 4941 2155 2563 3620 3590 170 33 77
3013,40 31 39 58 76 10 3 486 754 342
3014,291 841 411 97 3 1127 5 9 152 905
3015,1596 1758 6739 40 1686 1962 3 1851 58 41
3016,27 11 28 50 145 277 19 112 128 37
3017,66 116 60 148 175 304 378 309 83 134
3018,40 58 116 55 77 148 376 430 467 573
3019,31 3 2 80 22 342 33 4 14 5783
3020,97 405 152 9 4334 150 2532 458 5 212
3021,433 582 186 1984 775 569 1055 824 1355 1147
3022,27 47 28 11 50 4 8 24 1 18882
3023,328 5072 989 201 9915 4236 244 111 1678 21300
3024,58 76 3 22 486 78 23 7 35 342
3025,35 9 7900 4100 11261 104 168 11 6 297
3026,27 3424 28 11 50 329 136 1494 145 37
3027,1475 1689 1116 471 1049 808 938 1754 3776 4097
3028,4903 2740 17627 18181 18935 20866 20380 133 7 18690
3029,35 2 7 5 1 104 144 168 31 149
3030,401 179 1099 20 22 695 33 14 255 80
3031,1990 1186 1828 2558 1 80 4 6111 1279 84
3033,17 47 27 37 50 42 71 145 136 122
3034,99 7847 4870 4079 262 5781 7108 5023 4321 4350
3035,1756 2092 326 621 95 4247 4108 880 906 997
3037,154 6 22 84 4 24 93 2 80 38
3038,148 77 175 60 378 755 66 437 1398 309
3039,41 31 58 9 143 486 342 78 2 23
3040,7485 6051 6367 5023 7133 7484 8803 5781 4079 7132
3042,228 1422 108 301 34 1874 631 3188 4481 326
3043,27 77 66 116 12 47 115 175 134 279
3045,4 6 38 2 3 24 3716 7 20 8
3047,94 99 242 313 376 430 467 573 7052 2488
3048,15457 14187 9906 8 4879 3469 8877 24 16 452
3050,4 2 1 33 22 48 8 6 3 65
3051,401 3986 813 179 16 8231 88 5717 365 8784
3052,342 41 31 55 40 20 486 1288 77 148
3053,131 18505 1038 10831 87 18085 14795 17210 18079 18410
3054,342 55 1214 41 486 31 39 3414 3059 2763
3056,19297 21369 20787 15942 1257 11874 8087 10953 7517 13000
3057,7105 138 4583 182 208 2841 324 344 243 6010
3058,998 1283 318 254 314 1112 4 2 6 580
3059,28 27 17 408 1239 984 2844 347 292 441
3060,1120 3049 139 314 63 254 15 318 171 36
3062,329 19 2 1 4 261 14 8 606 20
3063,19 3 25 132 24 20 14 22 157 61
3064,252 936 1273 1290 983 754 41 31 837 39
3065,5 205 57 35 98 12 156 39 56 40
3066,184 149 373 240 168 361 144 35 258 570
3067,17182 13343 19169 22028 11406 19057 21169 18760 11004 13029
3068,7 84 34 85 4 46 2 6 15 127
3070,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3072,82 915 19394 703 1700 1230 1029 15473 22036 713
3073,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3074,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3075,6427 6425 7027 6725 5706 7056 6428 6451 6426 6749
3076,51 15687 131 6760 7302 798 87 1009 81 3576
3077,1448 1625 6595 3373 1151 281 1994 3221 2970 4903
3078,55 58 486 3 592 618 12 9 811 23
3080,148 7238 7961 2423 66 60 1198 736 40 4267
3081,648 259 1001 59 122 321 2191 1233 27 47
3082,21184 6091 16619 3546 15161 14173 63 21979 8592 13390
3083,44 148 116 229 3 66 159 77 304 8
3084,7354 3258 1198 3447 715 34 148 179 8540 175
3085,72 339 7603 21796 6364 4894 11738 6912 1529 16240
3086,41 40 76 3 1497 1537 905 103 2243 543
3087,19 4 17 48 1411 1618 42 47 65 8
3088,161 403 506 544 81 354 7 69 699 51
3089,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3090,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3091,19112 21582 8822 11247 170 12977 21620 6264 663 424
3092,512 2255 90 4132 1932 933 3416 2807 2 1464
3093,182 324 60 175 304 309 437 497 644 134
3095,379 1393 418 5659 4104 729 20737 10601 21020 2
3096,365 32 182 96 138 344 51 29 217 143
3098,1 860 2 36 95 45 1447 220 1067 80
3101,511 20 857 239 375 19 970 48 1 4
3103,857 1534 511 1185 1281 1535 93 1635 603 203
3104,6 2 4 1 19 7 46 296 20 11
3106,51 2 6 7 35 30 46 54 3 19
3107,3954 5336 4064 4556 4162 4544 5503 3059 4834 3737
3108,87 41 3842 40 39 88 55 179 58 107
3109,23 9 3 17 4754 10 71 11 12 27
3110,154 11 17 63 2 4 24 38 84 47
3111,87 202 88 6464 20498 2631 149 51 15451 553
3112,22310 19726 11439 14934 20732 379 13526 17568 6951 17490
3113,6903 6577 1112 580 21558 21055 14375 1283 285 973
3114,22 73 103 19 1 20 200 8 80 228
3115,40 58 76 540 1722 1443 7 1041 907 708
3116,511 239 1231 9384 4130 1185 970 1281 832 2408
3117,159 120 500 800 957 1724 19622 3453 985 15299
3118,17 47 28 11 277 145 22 34 48 37
3119,48 19 4 20 8 73 6 2 24 194
3120,950 1633 1008 3160 2744 647 1684 1613 10766 2682
3121,6364 5840 6837 4085 9958 3462 6868 6912 203 188
3122,60 77 378 304 309 907 175 320 497 2106
3123,94 99 155 36 262 1050 7385 8809 1713 81
3124,18301 15703 12461 14072 19561 14741 16461 15689 10348 10203
3125,21039 15145 8774 8775 8776 13873 16870 135 189 1330
3126,23 126 86 27 294 489 275 122 111 17
3127,1342 2543 7124 2163 5359 4889 94 2255 5806 6
3129,55 39 76 618 342 1288 496 2879 4361 2505
3130,416 300 102 205 12780 197 267 698 1501 7581
3131,1372 690 1522 1354 2701 687 19651 2617 11547 3435
3132,126 293 550 287 321 59 7 927 1393 71
3133,77 304 60 175 309 177 437 378 497 593
3134,94 179 262 596 16 44 52 813 715 1342
3135,20 4 1 33 14 22 44 157 67 60
3136,144 56 184 382 35 8663 240 224 373 6794
3137,766 617 1346 394 13560 946 1463 9682 401 3925
3138,10769 17373 3641 17435 17782 14321 14796 1 2 4
3139,6422 10866 4006 2592 22109 1550 8784 2074 13263 8730
3140,31 40 41 19 58 6 4 76 36 5
3141,22 33 8 1 4 3 52 25 23 48
3142,58 76 3 22 6 4 342 7 78 65
3143,1706 766 890 901 617 3992 763 1122 1037 566
3144,19 4 80 20 220 465 33 1 7 326
3147,1017 476 1345 1807 2208 2257 170 2505 5044 786
3148,148 304 497 175 309 60 428 2162 5040 2446
3151,8 52 96 25 182 442 208 138 3 11
3152,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3153,3537 6309 1699 5814 1573 4465 3870 4868 16935 16856
3154,17 47 28 11 277 23 12 136 9 329
3155,17 47 28 42 11 50 19 9 5 80
3156,95 80 174 22 48 4 2 465 33 11
3158,9761 6899 7762 15897 10989 3437 2288 14851 419 1277
3159,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3160,1030 1207 2611 1029 2034 22053 8528 8055 936 19173
3161,739 1629 871 1496 19059 11951 11403 549 2807 131
3163,15 6 38 2 4 7 627 93 203 24
3164,17 47 11 111 253 71 145 511 37 1029
3165,414 648 1001 999 2678 1097 1233 1350 2191 18
3167,808 270 471 18491 11540 14672 19704 17688 8104 20354
3168,249 430 467 573 1149 1239 1146 928 388 1374
3169,40 55 58 76 131 3 486 2 342 1190
3170,1 2 8 3 20 19 6 22 7 48
3171,12219 284 950 18376 1729 1425 1604 2637 1883 2774
3173,77 148 66 304 309 134 378 593 644 428
3174,4 2 30 22 48 33 65 1 7460 16534
3175,371 238 2603 24 251 135 3496 3331 1568 84
3176,1545 1762 517 709 19877 18760 5287 4084 12545 15362
3177,308 837 282 547 2070 1669 236 14 1409 1662
3178,96 208 94 138 99 15 182 29 158 81
3179,3470 1801 3991 1363 12 7000 7423 405 2684 21416
3180,2887 7883 3776 1846 6277 7163 12609 8634 20257 3088
3181,34 40 41 58 55 39 1 4 7 8
3182,5709 4543 467 430 129 313 325 4813 636 12383
3183,254 269 318 146 350 1006 932 1079 966 1089
3184,1737 2654 2326 48 22 960 8386 20152 20 543
3185,15 4 8 49 61 3 74 6 112 78
3186,2019 308 2824 703 707 510 957 1308 2071 63
3187,2620 1040 10 34 147 125 51 21839 8858 10054
3188,3068 759 1714 4033 2231 84 3667 70 7718 21522
3189,21984 802 141 8619 193 170 272 424 212 17546
3190,7059 6446 10909 7704 4814 14578 3124 753 1029 19725
3191,2637 1883 2401 7006 697 7002 1870 5331 6185 2774
3192,197 156 2954 609 416 1004 457 725 698 4
3193,17 50 11 4 6 27 2 47 42 37
3195,680 3090 1768 12531 555 1515 2187 19882 8511 9027
3196,76 59 486 112 101 506 161 68 342 143
3197,60 85 77 40 148 2 579 755 39 7
3198,6 2 4 84 2097 371 7 802 193 90
3199,9039 4047 12485 9582 3063 10150 3 1 154 44
3200,6543 8262 1227 3858 10409 1784 14970 2256 21316 1372
3201,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3202,5840 19 1 9958 22 19369 48 33 6 20
3203,94 262 392 1342 715 346 1172 1198 627 5446
3205,2 1 4 7 132 20 19 24 38 8
3206,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3209,34 262 1095 2240 715 1227 1172 1342 1198 346
3210,546 401 217 87 365 81 237 596 798 105
3211,15 9256 3164 36 4009 112 14972 18112 637 3
3212,7397 3438 6739 399 5328 3436 2626 1506 98 64
3213,2832 401 4583 813 4741 596 20069 131 6509 858
3214,39 891 6 55 8774 14 58 763 33 22
3215,7 137 479 96 3162 6 13879 2453 1752 51
3216,56 144 9 104 168 224 184 319 683 288
3218,27 42 28 50 1756 1893 19 537 95 37
3219,4047 5138 7033 9582 9039 10835 12485 10150 14735 1475
3220,4 157 24 74 65 174 73 17 45 84
3221,96 138 182 208 324 344 20238 2113 12584 11526
3222,2 4 16430 20 3 14 6 16 8 19
3223,23 9 7 17 10 71 12 13 68 4
3224,353 557 329 2021 1995 1190 1518 1845 1313 2118
3225,14868 11897 18629 15109 7348 21875 11051 9425 22170 9265
3226,4 1 48 24 301 19 22 74 73 631
3227,31 40 39 76 3 486 33 2 342 78
3228,17375 9991 742 4230 8042 2925 5 19922 16000 17
3229,178 284 3487 51 87 549 88 6681 81 4385
3230,154 13 29 64 348 57 21 527 204 356
3231,220 326 389 906 537 880 1024 768 792 191
3232,133 318 254 146 316 165 474 554 3022 2438
3233,168 240 104 372 35 683 56 310 412 570
3234,5368 6 21465 20019 19994 6299 8 11483 24 132
3235,22 33 19 20 24 194 65 80 6 251
3237,6 4 2 203 188 214 93 8 67 132
3238,566 472 1337 90 8284 763 891 167 35 8
3239,32 154 35 182 96 344 104 5225 9 6
3240,202 179 6967 596 131 712 99 1464 255 13066
3243,117 9 510 48 31 4 33 41 56 39
3244,21687 9 56 15755 35 104 144 19776 224 12440
3246,4 48 1 33 6 80 8 24 73 157
3248,1177 1207 236 1290 282 1409 1517 706 837 5684
3249,592 144 104 168 240 224 1083 373 288 310
3250,235 250 748 199 135 481 634 2660 3381 18771
3251,433 149 35 2887 56 509 104 683 399 373
3254,56 168 319 240 372 570 310 258 412 23
3255,8 52 25 4 44 3 6 2 61 75
3256,4033 3068 2231 9573 11510 21975 1695 4988 3067 9631
3257,600 443 1683 8 769 210 778 4 5569 2219
3258,112 131 69 87 81 51 114 3 6 105
3259,1177 2034 754 1716 9058 236 8524 10064 1406 1179
3260,28 27 17 50 42 37 220 465 277 730
3261,22 4 48 2 20 6 73 1 87 65
3262,16778 19127 2010 131 137 16782 1680 1002 234 864
3263,13810 2452 16262 15573 16598 8873 14855 15718 13219 15997
3264,160 259 763 451 2956 999 3093 2961 1037 566
3267,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3269,2 1 19 33 6 22 9 41 83 8
3270,537 1024 389 220 792 191 621 1756 1067 2092
3271,4 1 2 19 16 7 185 8 33 48
3273,16713 12020 267 1004 8689 3017 10300 9583 11867 338
3274,955 5718 208 32 5577 324 2829 566 344 34
3275,308 82 1608 1669 1992 975 1370 3743 1718 2153
3276,715 1342 39 55 58 2543 2370 738 5019 2590
3277,7 56 319 224 144 104 288 240 382 168
3278,837 1290 1479 1177 707 828 624 1493 1669 983
3279,537 203 95 906 326 465 1007 93 1067 603
3280,500 957 2537 8629 7416 15982 5134 11811 984 18226
3282,2879 1931 1434 5183 2570 88 1897 604 8238 990
3283,262 80 1 14 33 4 2 179 715 1342
3284,411 841 291 3532 4 2 3218 6297 14 9758
3285,761 625 1213 770 579 755 428 1892 1857 1856
3287,66 175 309 2 19 736 31 40 593 8
3288,775 824 252 1784 2709 1758 1962 691 1686 5154
3289,627 905 41 291 35 34 955 1537 583 841
3290,1883 3003 2637 2030 1796 31 40 39 1729 76
3291,44 314 318 139 2459 25 146 64 635 171
3292,830 855 783 1444 569 3138 1055 898 2050 619
3293,13529 15645 18250 13773 16156 11291 15498 804 16791 10722
3294,592 618 1083 1108 1288 96 138 182 208 324
3295,25 108 16 1 109 154 43 1611 4 44
3296,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3297,8097 1195 2200 2767 2842 7532 1795 5989 896 2566
3298,208 182 344 2248 96 1461 3810 36 32 403
3299,6297 7559 144 7558 8801 8731 6296 8305 9894 9294
3301,45 95 465 48 220 65 194 4 73 860
3303,7508 210 778 1155 578 682 722 775 51 87
3304,39 58 1 4 6 7 20 238 80 9
3306,101 43 1 64 7 29 13 57 161 21
3308,292 126 964 340 433 550 399 799 253 2356
3309,33 48 4 65 73 13376 20 1 131 19
3310,18714 13849 930 21842 11406 16751 15710 18374 15999 12063
3311,120 1020 1120 3049 27 510 42 11 47 28
3312,16 48 44 22 80 65 67 14 36 1
3313,4 20 22 19882 33 507 44 141 8 15835
3314,40 41 3 486 342 705 143 811 664 592
3315,746 4 66 1963 16 546 72 172 20 7
3316,603 203 514 520 38 323 16 1450 645 1978
3317,33 45 1 1960 14 907 73 95 1163 2075
3318,1 16 2 19 45 61 189 172 6 25
3320,56 2 35 1 59 4 8 31 41 144
3321,116 175 437 736 497 21147 20 8284 1464 12775
3322,22 33 115 103 20 48 35 141 194 56
3323,36 161 337 354 544 515 699 637 3 922
3325,80 19 42 28 11 4 136 157 37 6
3327,8155 482 15 19877 8721 101 6616 12040 19651 6362
3328,17712 766 207 9908 617 14786 1692 4064 16195 1346
3329,12016 19452 10622 3864 18501 11847 2780 19436 4862 3278
3330,90 2 205 6 156 725 159 416 18 14
3331,31 40 39 8 55 33 19 14 80 49
3332,1 1429 1041 1398 388 919 585 428 8 1682
3333,3817 2268 5870 36 429 506 1936 637 544 3637
3335,35 144 168 184 319 9 382 149 310 288
3337,12777 220 465 326 1926 19 389 2804 4 537
3338,1190 3006 994 1845 47 415 557 27 2118 329
3339,573 764 31 41 252 58 299 76 639 3
3340,1398 579 770 270 1213 919 717 625 678 1857
3341,8 1 6 2 3 25 7 20 19 74
3342,65 73 170 60 66 134 6 80 330 19
3343,4076 7771 11654 6215 4999 9590 7824 7148 4428 11019
3346,182 32 1191 1422 1125 4552 5508 13766 293 3124
3348,116 66 304 378 309 95 134 497 428 593
3349,1024 465 880 792 768 95 220 326 45 860
3350,7411 14349 21030 6461 19510 10182 22345 16223 22255 202
3352,41 39 55 9 342 486 78 7 2 143
3353,11 28 42 47 35 50 136 23 37 104
3355,41 313 764 249 4284 639 299 4833 2 33
3356,6 2 7 70 4 68 38 84 24 90
3357,157 613 2 5596 456 4 6051 8803 7903 5213
3358,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3359,96 138 182 208 1 498 10 2 8 324
3360,1040 739 1365 571 871 15646 10717 11539 3490 125
3361,117 800 120 4 159 6 2 10 38 957
3362,52 8 44 181 25 243 79 7064 410 3092
3363,9 56 144 35 168 143 4 184 2 7
3364,766 617 946 1692 2102 47 50 11 17 27
3365,1776 292 2366 2120 316 2121 261 1458 1090 350
3366,249 299 1273 928 1146 129 95 242 376 19
3367,1031 1367 10 9454 700 305 5887 63 21939 493
3368,1316 11 27 1767 42 809 1 9 6 144
3369,182 32 324 467 376 242 313 636 129 4796
3370,509 1054 275 57 43 198 64 340 293 1316
3371,1 6 2 4 8 38 93 14 67 84
3372,27 47 42 28 23 11 277 3986 136 97
3373,1662 1274 89 2234 994 713 1071 353 915 2544
3375,27 141 22 193 17 28 73 11 251 219
3376,813 255 179 596 1099 401 12 23 202 1974
3377,41 58 76 3 486 2 342 9 811 7
3378,12881 7293 12750 5227 22301 20728 14440 19154 6922 12315
3379,1537 2243 905 904 11077 13 4282 18814 3184 411
3381,5945 2353 20716 20973 16935 5953 327 2830 11042 13893
3382,55 3 486 342 154 78 51 811 87 68
3384,464 22090 4508 1997 13196 4268 8032 16470 10671 12173
3385,2575 3867 3586 7068 4807 6475 4536 5002 14577 3072
3386,347 2007 1445 1313 1845 441 388 1696 292 856
3387,4 8 20 6 33 546 1 118 16 1058
3388,17 27 50 42 145 37 1 4 5 30
3389,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3390,3361 3526 2284 2492 1277 2283 3437 2767 2288 5307
3391,99 35 168 179 96 43 144 56 7014 208
3393,94 99 7 262 135 12881 395 5227 346 223
3396,36 337 161 403 544 2817 1254 354 515 699
3397,16 5080 5744 15 9295 13268 229 44 583 7
3398,144 224 56 372 558 570 184 310 319 9
3399,956 414 648 536 1001 999 71 13 2678 3
3400,160 584 536 259 999 1001 1350 16911 12058 16673
3401,104 224 373 382 803 319 144 160 2064 450
3402,1511 17765 20943 8684 13440 20379 18843 20338 9592 8028
3404,148 77 175 60 437 497 593 20 1 8
3405,174 2 35 48 22 95 224 96 104 88
3406,1227 2240 10142 182 3176 19651 208 96 3644 72
3407,138 32 208 324 344 13332 11572 1770 10012 15907
3408,3944 96 2442 2290 4042 2325 3205 8212 11748 11002
3409,6377 15877 18 155 2613 4 6 11683 2 90
3410,40 31 41 39 58 76 751 143 21 88
3411,22 6 14 4 1 19 65 45 174 74
3412,104 168 558 144 258 803 450 310 184 9
3413,1 80 25 14 174 20 3 75 52 48
3414,1893 291 411 1756 326 95 537 997 8786 1040
3415,35 9 224 138 32 104 168 182 149 186
3417,254 146 165 1079 135 631 541 563 474 2281
3418,21065 5101 19611 21828 2700 17136 811 1 206 189
3419,2518 44 75 52 190 87 1637 74 47 4711
3420,36 544 161 403 1269 85 1223 1369 298 354
3424,48 116 148 19 77 66 22 157 265 45
3425,11 3 71 1 4 2 111 47 253 49
3426,4 2 8 1 144 104 224 30 3 149
3427,31 2281 41 40 39 3 76 45 8 6
3428,2830 1641 1131 327 1775 273 4985 1616 2026 391
3429,160 956 414 648 536 9641 5513 1001 999 3648
3430,3506 1239 799 2526 2356 388 2839 996 1132 1069
3431,511 2748 375 1281 3804 1073 2925 970 857 1185
3432,1794 449 705 799 853 185 1374 6238 7089 1149
3433,19291 15127 11045 15228 12179 8236 13650 6034 15554 21061
3434,14599 4 8 6 1264 14470 20 19 3 14
3435,7912 7574 8312 14077 7897 6869 3682 1071 5496 139
3436,1422 1191 1481 4406 6998 845 3188 18211 18937 22166
3437,19722 36 15 9505 16431 19144 506 161 337 403
3438,446 763 566 808 1943 514 211 472 1037 645
3439,27 42 11 28 47 50 5 136 37 2
3443,511 857 239 375 938 1231 832 2925 471 1181
3445,138 182 596 208 324 344 813 88 72 36
3446,13 155 786 93 198 38 17135 18 1 43
3447,1321 1197 1304 22 1932 3800 13065 20 48 8
3448,467 573 764 636 252 119 249 299 365 639
3449,4 8 24 33 2 238 20 278 48 19
3450,841 257 904 4041 1497 2243 1537 2276 1500 4828
3451,7651 18961 17365 4567 20120 4205 4634 12383 20487 15346
3452,228 265 170 134 369 212 1799 163 801 22
3453,39 55 116 175 2 33 4 83 486 9
3454,47 50 42 37 145 136 5 277 19 363
3455,4 75 19 1 6 16 33 25 14 80
3456,1536 3138 28 17 37 47 50 2219 27 13606
3457,20 26 297 401 1 279 617 80 24 33
3458,94 955 1481 3590 3620 1422 3188 2563 5508 4978
3459,19 4 80 20 65 2 141 24 95 174
3460,324 6215 7811 6789 9059 9091 2366 11956 7771 2962
3461,22 65 41 2 73 40 170 8 6 55
3462,272 565 22 65 170 802 219 73 19 194
3463,4 101 36 8 1223 48 19 2281 14 32
3464,139 133 239 254 1281 314 116 1079 66 970
3465,1267 2208 5134 2257 1169 4277 2294 3460 2967 16287
3466,4 154 6 87 25 81 20 3 24 36
3468,2149 1931 160 584 956 990 1897 98 259 2570
3470,1844 4718 2174 9268 12877 20018 21520 1028 10260 14076
3472,298 29 15 81 21 131 36 107 863 112
3473,44 3 25 8 9 53 32 5 22 4
3474,47 11 1 50 19 8 14 20 37 33
3477,17 371 47 42 28 181 11 50 49 277
3478,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3479,18067 21529 21596 17622 17452 20801 22320 16928 21176 19683
3481,145 27 50 47 17 363 42 1492 136 7
3482,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3483,21794 2069 2315 8483 18783 16865 2 9 56 10
3484,81 1 107 26 365 2 14 4 108 345
3485,1841 15 4 29 8 32 1 75 25 16
3486,14415 22244 1798 2969 2968 3284 17448 9472 13250 2462
3487,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3488,35 104 144 56 258 382 224 373 184 319
3489,814 413 15136 783 3701 890 22010 2 6 15
3490,44 25 4 3 6 2 266 229 75 7
3491,2771 401 179 1099 585 1163 708 320 695 255
3492,603 203 1296 520 214 211 1450 323 1635 645
3494,2 6 10 20 8 7 24 9 48 26
3495,14001 2807 199 4477 15607 4446 44 1058 266 5928
3496,41 31 40 596 19 22 55 4 1 2
3497,41 39 3 486 2940 3650 342 78 20 811
3498,133 318 254 171 146 314 532 1230 783 165
3500,2045 1818 2716 15919 9270 2730 13458 12380 505 16784
3501,11 978 28 50 145 4 8 1746 122 71
3503,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3505,4 2 6 44 20 22 33 174 157 14
3506,18734 19141 1714 1112 788 998 9926 1728 22059 19099
3507,742 1098 16822 16832 6435 13989 2414 7268 258 35
3508,119 1273 639 928 1146 129 242 1926 2804 2259
3509,40 55 58 76 592 486 3 618 2 811
3510,34 14 4 20 46 19 6 627 26 8
3511,95 465 537 906 220 768 389 792 621 2161
3512,2036 7786 4536 5298 5952 19318 5162 17850 3367 4830
3513,4881 9258 9805 8885 8376 9802 12243 12216 10644 66
3514,43 9 2 98 12 57 6 10 29 17
3515,7 68 112 196 32 5 1 2 6 18
3516,254 146 269 165 563 316 325 1089 996 554
3517,2 6 8 20 19 3 24 22 7 38
3518,8 16 12001 266 19532 813 12736 52 255 179
3519,769 600 682 722 443 15918 760 21707 1055 778
3520,148 182 77 208 66 324 252 428 304 344
3521,51 85 546 202 107 131 21 105 475 29
3522,9365 4489 7993 7972 7238 9963 8365 11363 3386 15555
3523,2219 443 771 210 682 1155 2457 1683 1872 778
3524,3616 2563 3188 4941 5508 4552 2813 6190 3810 1488
3525,77 182 60 66 208 324 378 309 44 4
3526,2850 88 35 56 108 5191 224 8 6017 81
3528,88 87 81 549 215 217 284 105 623 798
3529,6884 5143 12082 10590 21575 1751 5044 14411 15247 21554
3530,28 11 47 27 42 19 4 6 20 22
3531,28 47 27 42 37 2 19 136 22 1
3532,28 17 111 11 244 145 37 1031 730 50
3533,2243 1497 11234 5598 5208 8801 7558 6045 1127 9758
3535,96 138 11009 107 208 9708 13343 21629 18921 324
3536,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3537,22072 5123 12301 4142 2 6 4 22 15 25
3538,80 8 6 48 20 14 3496 33 190 24
3539,20 3618 80 48 19 110 8345 65 33 24
3540,5508 3188 6017 3436 5191 1422 17 10903 489 694
3541,297 21684 282 24 30 67 225 1921 1029 4
3542,4090 11184 7161 4636 14463 9720 8519 18382 9248 13801
3543,7903 7487 5213 6824 6305 6574 7486 8404 7132 6054
3545,15 101 403 36 161 977 544 143 922 429
3547,39 31 599 319 486 288 1847 35 143 104
3548,978 1051 629 1440 821 3495 805 2946 2237 19
3549,824 1746 564 1147 685 1355 855 32 11 28
3550,702 228 1874 193 2332 934 260 279 801 265
3551,14 35 6 56 46 90 9 24 67 4938
3552,2706 17356 9993 8015 15700 21808 19231 2338 7979 20781
3553,324 32 96 170 41 20 31 134 40 540
3554,365 10695 3747 11951 202 87 15035 7197 81 17807
3555,66 77 4 148 116 94 134 1 22 265
3557,7913 4485 6 1 67 2 44 12082 132 238
3558,3367 2886 5216 8690 7522 6280 8755 5168 5051 3880
3559,155 202 217 81 51 365 865 16336 7384 10547
3560,196 5 32 2 3501 3 1182 848 69 81
3561,66 134 116 175 265 20 9 19 103 304
3562,566 472 132 763 104 56 891 144 15799 1222
3563,55 58 76 7 486 2 9 143 342 23
3564,662 1534 1535 1125 1715 1124 11861 3421 20960 14217
3566,1497 262 179 138 1127 1537 904 182 2243 207
3567,592 1083 618 1288 1108 342 7320 739 1365 17219
3568,2045 22 33 48 20 1818 19872 103 427 2716
3569,1755 2446 66 116 10660 8206 304 2162 8473 3711
3570,64 57 1644 4 48 74 33 141 174 369
3572,353 1313 1551 1126 165 1845 5973 1195 1719 133
3573,7 2 35 56 4 19 26 104 33 49
3574,3 5 35 56 13 2 4 1 42 16
3575,460 3416 4516 4652 6736 16442 338 3491 10475 1785
3576,35 56 184 224 382 373 319 310 372 149
3577,775 93 520 564 203 603 211 27 323 1635
3578,7627 18632 4254 8811 7681 4947 15995 3859 13376 14345
3579,42 47 28 11 50 5 277 145 19 363
3580,537 326 13436 906 9661 220 880 20116 11777 14592
3581,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
3582,242 376 129 313 119 764 1273 636 915 1146
3583,27 42 11 28 47 4 2 9 19 50
3584,750 1185 375 1281 832 1895 1073 970 2408 2925
3586,272 301 12766 802 6121 369 228 11045 3807 409
3587,4 2 33 20 6 22 41 1 24 9
3588,11002 7506 6025 4284 3011 3944 23 80 10765 12
3589,8 44 52 3 25 79 1 2 2102 4
3590,681 955 99 34 392 2150 738 262 15 3122
3592,4 2 19 20 24 22 16 80 3 45
3593,40 39 55 664 7 486 340 23 57 112
3594,96 324 175 344 304 428 378 309 265 279
3596,40 39 58 55 76 3 68 33 6 9
3598,19 6048 1 80 44 9894 24 20 3216 8310
3599,21 4 2 43 1 7 9 143 6 13
3600,617 946 3136 1463 1346 1692 619 28 3869 745
3601,4974 4714 5912 3575 4298 10657 2669 1031 4995 6651
3602,540 6110 708 1443 1722 1041 907 2075 3982 1163
3603,1230 203 783 38 211 93 4132 3107 188 413
3604,1112 26 72 1028 3 4 112 580 998 62
3605,36 161 705 627 2036 664 681 2479 506 108
3606,40 58 27 486 3 47 1108 11 50 1288
3607,111 11 50 145 37 136 5 277 363 679
3608,141 212 103 8207 18039 10210 20011 16022 13550 237
3609,27 145 2284 50 2842 419 37 136 5 3744
3610,4 1 2 6 13 8 44 14 43 84
3611,208 96 32 228 702 631 1799 44 49 260
3612,13449 14691 14693 16092 17711 14690 19631 22204 15931 13447
3613,596 1099 2084 179 5005 4299 4064 4448 4556 4162
3614,27 8 20 22 45 476 80 14 61 11
3615,433 1984 186 488 2626 287 559 3066 4128 233
3616,52 238 4 278 1737 25 2326 75 229 189
3617,7 1 2 4 3 14 30 8 196 90
3618,1199 4 2 234 9093 19972 15428 19225 151 4311
