user_id,item_list
2424,1124 1534 1715 828 1051 50 11 28 1290 754
2425,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
2426,103 663 330 1259 409 967 802 496 131 88
2427,47 27 42 37 145 136 16 266 679 4
2428,2257 2505 2689 99 2208 7991 262 72 2747 670
2429,44 97 865 150 152 4 16 656 6 278
2430,157 48 456 1 661 2 20 793 8 33
2431,3869 8760 5586 16 6028 9557 5591 120 7543 7176
2432,4 2 93 38 20 24 303 33 30 2217
2433,5 1 4 6 20 19 14 3 71 9
2434,54 137 68 283 402 276 295 223 820 1800
2435,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
2437,4433 5020 4869 3878 630 7847 4582 2774 7108 314
2438,2 80 2089 24 8345 84 26 301 44 48
2441,6 625 251 717 1 770 919 755 84 219
2442,7525 828 9103 8620 8621 4858 805 563 2513 903
2443,20 2 65 73 157 80 151 115 4164 1
2444,35 144 168 104 96 224 4524 149 138 240
2445,907 1041 708 1722 689 1443 1163 2075 147 1960
2446,2436 3289 105 4279 6298 1250 3916 14307 10346 1040
2447,262 211 93 188 520 1172 645 1637 6584 392
2449,262 1172 2007 1637 392 346 533 2518 16 825
2450,10260 826 504 8809 7909 21604 11777 9875 18130 4775
2451,175 138 309 497 437 324 32 344 736 644
2453,138 182 208 324 344 314 254 139 269 22
2454,2 631 6 801 13 260 1874 24 702 210
2455,23 298 4266 456 2076 17 174 112 294 28
2456,148 175 134 304 265 309 378 279 497 83
2457,155 18 178 1188 180 69 473 1664 3482 10052
2459,11885 11161 759 1442 10600 797 5452 1884 9911 1613
2460,67 541 5531 1286 135 1511 404 5000 1382 1043
2461,1071 857 60 133 139 612 252 175 832 171
2462,7323 4032 4532 2817 459 2429 4673 1019 2187 417
2463,1112 1728 788 214 72 138 211 1482 3228 182
2464,1683 210 760 42 1996 2050 28 47 2800 4
2465,39 76 1883 1041 3003 208 540 3 32 509
2466,1352 4191 2536 15610 9326 2909 6113 5934 8273 2132
2467,66 47 50 116 60 2446 17 593 1755 27
2468,137 30 63 69 615 390 458 36 433 884
2469,40 39 58 1288 424 1481 3 663 48 36
2470,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
2472,511 375 857 750 832 986 1073 1185 1231 1525
2473,771 210 443 9123 810 451 124 760 9637 830
2474,194 272 12 115 33 330 142 4 433 2
2475,1497 36 905 904 472 891 1305 101 1750 1037
2477,6162 516 97 9114 152 6697 10327 9863 150 10057
2479,365 88 2631 1656 5717 179 87 553 81 217
2480,561 4768 28 27 47 2561 92 42 144 37
2481,183 108 401 596 15 813 176 1530 101 291
2482,621 1756 348 56 98 2610 4247 57 4 44
2483,582 1549 1984 174 2626 488 3183 774 3066 80
2484,825 9 56 144 225 104 240 168 224 149
2485,467 376 10867 636 11623 211 37 19543 145 136
2486,13919 7513 21933 7450 10593 14270 2922 535 9801 7408
2487,84 46 80 7900 157 20 44 22 62 75
2488,533 1267 2208 131 1169 2745 87 217 81 1345
2489,238 135 541 291 404 583 1 841 235 4532
2490,1650 2257 2505 2913 52 25 44 7991 96 2747
2491,101 354 506 922 515 429 699 1546 850 637
2493,351 1946 1209 343 2848 196 308 89 556 121
2494,121 88 30 26 107 90 78 112 1615 167
2495,3735 547 6408 8066 1880 2225 2385 13415 2878 10856
2496,138 182 32 208 324 344 1425 1604 1165 2683
2497,378 497 77 309 116 60 8 93 175 211
2498,98 416 57 205 300 64 43 197 13 527
2499,2 7006 7337 56 5903 14 7002 33 103 8
2501,389 1024 157 860 65 134 148 77 60 66
2502,314 254 318 139 146 171 269 165 1 474
2503,3458 738 7167 5359 34 7124 2938 392 2370 5019
2504,339 1264 483 118 179 601 2553 596 813 176
2505,144 203 168 603 1 184 240 149 2 188
2506,879 22110 14845 14844 14842 14846 14847 14840 14848 14843
2507,93 211 358 214 6 603 38 520 203 1296
2509,3049 1120 94 381 217 34 2760 798 1782 1368
2510,399 582 44 16 4 1984 6640 229 8816 52
2511,497 437 10205 3327 2421 15186 21035 11971 11210 8367
2513,138 96 240 104 184 373 224 168 20 10
2514,1147 619 1502 451 855 2888 124 2709 1182 47
2515,715 5806 4336 4825 4889 7124 5359 5584 7167 4686
2516,1 4 2 1012 7 265 995 25 26 13
2517,6124 17154 108 566 891 763 1787 446 21834 21836
2518,430 58 242 636 275 486 2416 2257 533 550
2520,994 415 1190 1551 557 1788 1845 1313 1726 1518
2521,4076 11019 10125 1897 1931 17788 1434 2962 660 1260
2522,813 255 36 695 393 506 1873 354 2137 515
2523,2135 97 152 150 2260 13 405 100 1997 20004
2524,2442 2403 2290 3205 4284 3944 3011 4559 4833 4042
2525,4 14 19 26 30 22 33 84 62 1019
2526,9482 238 80 1 2 174 25 52 1053 266
2527,712 2240 1227 1372 958 9329 4956 1522 1741 7016
2528,28 17 27 47 11 145 42 37 136 679
2529,1079 10370 314 139 171 1824 269 146 1212 165
2531,116 66 148 175 309 378 497 9 168 437
2532,41 31 55 58 6429 76 6724 6179 6178 8
2534,179 596 813 590 131 393 401 217 798 87
2535,4448 4299 4064 7621 8378 7798 11679 13088 3737 7069
2536,41 31 55 76 139 171 269 146 165 298
2537,2428 167 981 3651 108 14 106 475 1656 4699
2538,258 238 9 56 80 67 174 157 144 541
2539,95 85 4 2 389 15 38 1024 860 880
2540,182 134 805 389 2219 465 220 583 211 905
2541,101 6 2 841 411 24 7 16 46 167
2542,6110 9912 103 3220 4686 4211 3043 194 1972 1713
2543,33 73 65 83 61 251 74 189 421 776
2544,111 47 452 37 27 17 50 11 253 136
2545,764 636 6149 4135 2293 5488 119 252 249 299
2546,18098 15415 14847 14844 14845 14842 14846 14848 14840 14843
2548,19 901 22 157 48 80 443 1749 760 722
2549,1 4 6 20 19 14 3 9 22 33
2550,8 80 1 19 2211 238 84 44 241 2
2551,28 27 42 389 465 145 220 37 906 326
2552,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
2553,1722 708 1163 2075 907 1840 1041 2013 1960 689
2554,583 68 18 54 291 905 90 114 112 1537
2555,238 278 135 541 177 404 8 44 250 235
2556,51 401 596 345 813 81 798 131 202 36
2557,1 2661 8451 7 112 15 680 764 706 1546
2558,4 389 220 6028 174 3869 157 33 2 7176
2559,31 242 129 76 764 208 636 324 344 2367
2561,2488 94 1499 4302 13617 3410 2601 3928 1172 392
2562,314 318 269 878 5596 4985 1641 966 4350 2486
2563,34 1637 1172 2129 2866 392 4787 2518 346 8837
2564,81 243 1688 51 49 1123 223 54 475 68
2565,152 150 405 44 75 172 4 16 552 3467
2566,33 48 243 2 65 73 80 24 157 83
2568,583 904 3440 1497 1127 1991 1500 480 15 2276
2569,41 31 1165 1146 5331 2030 1273 1870 2683 486
2571,407 1423 17511 4126 456 21911 629 3154 1747 2719
2572,39 76 592 775 1266 99 618 5396 143 78
2573,20 134 265 168 144 1377 1 184 56 35
2574,872 1568 3331 2312 4300 15190 2428 4735 17857 3651
2575,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
2576,344 177 702 631 404 228 44 1043 310 104
2578,3618 14 80 4 2 8 228 157 7916 5044
2579,11777 3820 2895 1304 6807 3380 5688 6519 1464 2255
2580,162 863 9056 4871 29 6881 9895 6550 6308 4731
2581,347 261 1006 474 325 984 292 606 335 1328
2582,1 154 21 54 455 137 85 68 5470 21029
2583,3619 498 12777 2804 44 19 846 2259 174 4
2584,681 252 7033 299 1 3063 1570 211 9582 188
2585,4933 3788 4361 157 22 4 6 56 7617 33
2586,112 137 15 54 68 30 36 18 26 90
2587,12996 9271 16552 19236 13941 7461 11262 18338 15618 14806
2588,138 182 208 324 52 344 185 8 25 328
2589,3776 1754 1505 3030 635 5392 7501 1321 789 4132
2590,39 40 31 55 58 47 27 28 228 50
2591,540 1722 2075 1163 1840 188 2109 214 116 60
2592,94 472 262 891 566 1305 132 446 183 1258
2593,28 47 145 37 136 14 1511 17 50 774
2594,18434 5344 20752 8186 18433 13711 3342 17040 4196 6938
2595,17 11 27 42 37 389 320 136 585 1722
2596,7825 2437 14222 11723 16448 20930 1320 14282 17331 15425
2597,97 196 474 1006 325 150 615 458 335 350
2598,77 378 3788 238 5433 443 6116 4974 497 2025
2599,13117 14847 14844 14845 14842 14846 14848 14840 14849 14843
2600,3811 2386 2423 2617 2565 97 3362 615 1111 14439
2601,313 430 573 4734 5188 764 1 5793 636 9772
2602,801 22 631 28 1799 17 1874 2048 38 685
2603,692 95 28 326 351 47 389 17 37 50
2604,1868 775 638 569 824 1502 1899 451 1055 124
2606,1083 486 58 40 41 39 55 31 16 2533
2607,7010 5339 5530 5156 15540 14151 11310 13092 12036 12038
2608,1191 148 66 175 40 31 309 55 378 58
2609,137 567 30 54 112 63 649 759 377 195
2610,122 244 201 452 989 3543 187 3398 3392 117
2611,91 5 111 989 244 196 452 122 121 71
2612,70 18527 622 14 1414 6295 35 24 4888 422
2613,2611 1207 1177 82 936 547 236 1290 1880 706
2614,9 4 19 33 319 22 48 803 361 450
2616,9 4 1 23 10 31 6 41 39 40
2617,2352 203 1106 603 2672 4808 1148 211 3823 3408
2618,1281 970 1895 42 50 1678 11 3039 4623 9915
2619,46 5217 222 170 87 417 51 115 5050 202
2620,7718 228 1333 301 883 8072 4987 1738 4871 14058
2622,1631 88 11043 217 798 1932 87 1899 4749 1130
2624,55 76 4 3 891 486 22 1037 84 718
2625,10192 12253 15291 10668 14845 14846 14844 14842 14847 14849
2626,82 71 91 1084 1880 9 2385 972 547 89
2627,2590 2370 1387 8810 4465 5803 6588 8 5604 1342
2628,2131 107 120 15 510 985 1724 500 800 30
2629,224 168 104 184 240 35 310 258 1392 480
2630,66 116 60 148 175 304 97 378 309 428
2631,208 324 99 344 2518 1637 2129 943 365 4405
2632,104 240 224 9 168 184 149 373 319 570
2633,260 1738 2094 4475 1631 4893 2795 1 1246 6
2634,2843 3361 7425 1195 3437 2288 3265 419 96 7769
2635,984 1149 2626 584 292 2915 388 3066 414 347
2636,884 915 1029 1438 1642 618 592 282 308 305
2637,828 978 2237 1440 1051 624 330 163 115 33
2638,1075 4130 2408 19403 9356 4117 5072 4399 7737 159
2639,465 1024 906 372 880 184 310 768 24 56
2640,94 1786 2163 13822 262 3977 1011 8160 3458 2590
2641,76 486 143 2 811 185 2032 2450 1815 6
2642,208 344 107 85 3869 38 550 2273 8760 117
2643,716 1943 1376 1994 3534 2533 2970 3356 4903 7205
2644,414 1350 1657 2074 28 5269 50 47 11 37
2645,17 389 174 880 1024 11 47 465 95 326
2646,915 390 511 308 857 750 282 89 1029 832
2647,390 4190 150 97 82 915 1029 884 12 405
2648,154 1842 6 1 153 24 298 46 30 84
2650,5051 4900 17 41 31 58 42 145 249 76
2651,138 1858 2966 3527 19 2596 986 511 1231 1185
2652,103 1765 141 3903 4651 1460 3076 2143 1593 2531
2653,196 1867 1492 416 3425 730 3183 300 102 848
2655,55 58 76 1542 3 342 293 550 2027 592
2656,590 601 118 114 339 1264 393 483 179 2553
2657,6903 185 10315 6799 143 2700 530 7142 517 11866
2659,109 1401 112 4528 198 21 283 204 137 43
2660,1755 2162 27 47 50 11 42 4604 145 995
2661,23 71 294 57 12 19 174 98 80 100
2662,35 56 128 234 144 690 2 5 173 2468
2663,298 22 33 702 118 94 4 279 265 99
2664,41 55 58 76 3 56 486 35 373 240
2665,8314 1239 5173 388 2288 964 1846 2526 1480 10329
2668,411 450 807 257 413 1399 319 56 288 1772
2670,9567 10132 11618 14001 8195 10044 15317 1005 19238 2725
2672,249 2520 299 1146 837 1051 1273 1479 6185 2189
2673,2 8 26 14 24 62 238 1058 36 167
2674,1 2611 22 48 2034 1899 62 84 26 512
2675,4 19 33 22 14 8 24 74 6 93
2676,1668 1125 39 58 182 324 344 486 254 6423
2677,124 685 810 3061 14753 1790 1383 5074 5820 6333
2678,760 1147 1746 1055 5371 898 2709 124 3070 685
2679,314 318 139 171 146 269 4 165 2 2629
2680,133 1089 269 171 77 1620 60 66 1081 1824
2681,3968 4332 1578 984 2537 2027 272 7 14 683
2682,298 29 162 559 8996 15 13379 271 13396 863
2683,1367 162 217 107 183 1784 94 29 21 87
2684,8704 6409 20334 14844 14845 14842 14840 14846 14847 14843
2685,706 547 754 1118 1783 662 112 1880 2385 1290
2686,36 293 101 275 743 3649 546 1058 340 550
2687,28 27 42 145 136 1692 946 1346 683 679
2689,133 131 254 284 165 139 269 4 51 183
2690,4 1 566 446 491 267 24 44 472 84
2691,1406 9 7 36 23 101 71 10 1 4
2692,12545 423 2447 4831 4467 482 3711 2002 425 21674
2693,1 124 1746 824 14 84 745 8 685 24
2694,41 58 76 1425 1883 2030 3 1604 5752 1165
2695,27 50 145 136 363 277 679 1846 43 198
2696,5821 4900 994 2021 1518 1788 1845 557 1551 10241
2698,879 123 98 1885 348 64 57 13 43 356
2699,60 304 175 309 437 497 134 22 736 644
2700,18477 112 16490 3531 528 137 172 156 295 1116
2702,34 262 841 411 257 1172 77 60 116 1637
2703,27 1 4 28 47 42 11 7 25 145
2704,3162 19 3810 3616 8029 2813 2420 1234 22 8550
2705,144 1401 104 168 3058 240 224 149 390 343
2706,2823 27 117 28 2072 50 337 11 2234 5331
2707,238 401 596 278 51 250 13066 6967 87 541
2708,603 1635 188 1978 211 1 230 296 266 3992
2709,17 27 42 50 28 253 144 168 12 310
2711,51 1545 538 179 798 202 217 401 596 87
2712,1363 3991 61 74 189 672 172 519 11574 1832
2713,44 1631 4 16 1 266 6 67 75 72
2715,226 2406 66 326 220 792 465 191 1024 906
2716,3543 3398 3392 7640 2443 9762 1268 19262 13135 6960
2717,1041 708 1840 41 433 2109 31 39 689 1911
2718,1756 1067 1893 2161 2610 2860 2495 1776 3111 2286
2719,1727 347 1054 799 292 1129 3192 1069 329 261
2721,4901 5814 7145 3348 8228 3342 8254 18873 891 7699
2724,8 75 172 297 266 396 16 180 501 710
2725,7600 5638 1130 823 10516 3698 384 459 7212 9918
2727,389 465 326 792 537 157 880 841 48 411
2730,593 66 116 2446 60 2162 154 148 198 109
2731,7 14 111 6 253 19 20 3 8 201
2732,1722 1041 1960 1163 1443 1840 2013 689 2317 1911
2734,107 51 179 217 4064 2084 3954 3513 549 401
2735,41 40 39 4 55 8 19 22 3495 48
2736,12243 8423 9413 66 116 134 17161 593 17116 9366
2737,42 47 680 19 213 50 28 23 11 157
2738,308 1143 703 983 2710 1687 1308 1274 13401 19574
2739,93 159 120 358 603 510 214 203 211 520
2740,389 906 792 621 768 1683 373 240 592 997
2741,835 1199 2642 704 151 371 290 234 787 1761
2742,3058 28 47 17 37 1401 50 27 22 33
2744,969 2236 126 3124 340 321 287 233 1923 187
2745,33 65 115 48 103 20 2 61 141 194
2746,31 55 58 76 3 35 486 342 56 78
2747,1112 1728 998 1 2 487 8 14 1287 24
2750,357 187 248 78 112 307 422 1552 283 1948
2751,216 4 22 8 20 38 33 603 14 19
2752,31 40 55 58 3 22 33 76 48 1801
2754,2355 13460 10214 17798 5313 9641 8113 6459 14476 8994
2755,389 792 41 537 220 55 58 95 76 3
2756,71 159 1724 117 1375 985 489 2724 500 2603
2758,16904 21861 21392 21955 17159 15489 5477 21958 702 1732
2759,4 19 1 154 30 41 22 31 14 39
2760,249 242 376 573 1481 3810 41 31 2813 636
2761,1125 1715 6423 1 6 7 188 68 3999 1635
2763,10993 843 2498 133 350 8760 996 3280 1006 563
2764,596 25 1 445 1099 52 712 882 44 24
2765,863 162 751 29 1236 514 1635 21 6 1627
2766,1 4 6 20 19 14 3 9 22 33
2767,39 55 143 486 4 7 1 2 78 1815
2768,1510 4153 4027 2411 3414 3059 3513 4834 3487 597
2770,21 109 154 85 455 298 130 868 247 1300
2771,33 48 157 65 83 1 24 6 360 141
2772,138 148 77 378 309 497 60 593 175 2438
2773,5051 47 6468 11 3755 6222 4976 1795 4698 5168
2774,1866 749 2766 480 1749 451 2767 9 2050 419
2775,95 981 30 389 220 465 1724 1615 153 872
2776,2 44 22 24 48 157 74 26 84 174
2777,28 145 64 679 1572 57 98 363 44 348
2778,511 750 986 970 1185 1399 2408 3306 3152 2409
2779,229 25 453 118 114 52 688 2670 190 834
2780,96 344 8406 1163 4244 175 907 1041 2075 94
2781,12229 10504 168 104 35 8407 56 184 382 13869
2782,3712 9339 4564 958 12470 7586 10642 9794 15782 9379
2783,1 4 6 20 19 14 3 9 22 33
2784,8361 11520 7898 12363 1897 9313 11522 7897 14537 990
2785,2007 102 1467 3095 2524 438 156 3032 1803 11173
2786,997 1756 42 239 750 47 2860 2058 50 28
2787,486 143 2032 1815 2450 811 185 78 705 342
2789,71 266 16 91 156 52 67 25 725 24
2790,1552 357 128 248 1123 10678 452 12549 13971 8075
2791,467 573 764 636 47 42 50 11 145 2272
2792,50 37 145 136 277 22 4 363 2 19
2794,424 156 416 725 330 163 2447 102 43 3390
2795,339 1264 483 118 1728 179 601 1112 1028 2553
2796,1076 13146 20723 21134 16547 487 9895 14039 10412 192
2797,40 3 304 265 541 309 1058 24 279 75
2798,22 8 1 157 20 26 41 40 31 55
2799,31 55 58 76 35 56 144 486 3 342
2801,9 104 168 149 184 240 310 382 319 412
2802,99 15123 681 133 2288 314 955 171 16 4881
2803,14200 15540 14151 11226 14757 3780 95 1258 465 220
2804,40 31 76 582 1950 2601 3192 126 3332 420
2805,848 10 3233 3421 9984 121 18277 2468 2010 13523
2806,148 313 242 1840 1041 1722 129 309 182 39
2807,627 705 955 1342 15123 2163 3525 8160 12753 5523
2808,344 7 314 254 139 165 295 112 269 677
2809,313 7667 8028 13089 17958 21307 20171 21288 2293 35
2810,1208 105 178 1454 498 336 14255 1131 4397 6133
2811,81 1 217 84 14 114 140 215 475 179
2812,120 1406 846 8345 510 3223 159 3618 629 1237
2813,1 2795 4 132 14 2 2539 180 306 15979
2815,14882 18397 16330 17565 14844 14843 14842 14845 14848 14846
2816,1887 974 1417 258 253 50 288 149 122 47
2818,4581 3039 11 5 2748 28 5595 1631 2966 145
2819,769 600 682 722 443 2460 3897 7826 6633 19336
2820,2972 3033 595 9295 5080 280 209 6490 2099 3946
2821,92 1181 1046 2677 15637 2923 6361 14099 3891 237
2822,185 1627 605 505 435 530 144 104 11819 168
2823,433 2626 3537 3090 3870 278 33 2638 65 2791
2824,2838 4665 6740 10006 14386 5452 11336 2187 7040 797
2825,5709 5307 5496 7019 5922 4543 3258 5504 3447 66
2826,39 31 4108 45 486 465 3 11 1024 42
2827,1825 1244 1092 108 2428 664 449 6889 560 2915
2828,9 104 35 56 184 373 382 203 570 603
2829,1191 22 389 326 3620 116 906 66 1024 19
2831,5691 17439 13780 3406 20745 5452 221 8931 2927 18875
2832,2898 1492 21 2609 3425 3254 1549 109 3552 1583
2833,1028 580 1112 786 3617 4611 9294 2291 4753 613
2834,149 373 9 11 17 319 27 288 372 42
2835,1008 1633 933 365 647 1114 2845 12173 3091 2046
2836,324 208 182 138 96 32 1391 939 3246 4592
2837,32 96 182 33 324 138 48 20 2 344
2838,583 257 841 905 96 138 182 208 324 344
2839,1108 60 1083 175 66 32 1288 304 134 378
2840,1573 131 2724 51 549 81 174 157 1 2502
2842,99 3188 4552 5508 4978 1172 1663 1637 392 130
2843,4987 7718 2273 105 4988 14860 1250 18776 21744 19559
2844,3021 3290 255 7159 1099 6138 16898 19423 813 596
2845,1927 8 2660 266 998 1728 16 522 176 4831
2846,4475 4893 260 2094 1738 3166 1201 1976 1541 1246
2847,775 1055 569 2888 1502 564 1155 1681 1868 1746
2848,727 14150 13651 11934 17105 21220 9464 8411 15279 7849
2849,708 2075 1443 689 2013 3653 1369 17988 20382 16134
2850,48 20 1290 1 157 80 6 537 775 73
2851,9249 7270 16935 7963 16283 17075 14288 1471 7271 14844
2852,1008 1633 1684 2744 647 471 938 3160 17632 19775
2853,11 50 47 17 27 145 42 1350 363 1657
2854,388 329 347 292 696 799 606 408 1200 441
2855,4047 97 5138 405 7033 9582 52 615 1111 156
2856,38 232 44 52 603 211 93 154 7 520
2857,376 313 129 11 28 42 244 1686 1596 452
2859,9 9772 240 319 570 6534 382 224 373 310
2860,4 44 14 11 24 26 17 35 47 50
2861,2404 2540 2367 911 4292 168 35 310 56 382
2862,47 27 50 42 37 541 363 177 277 135
2863,304 66 618 60 309 342 1288 175 399 433
2865,413 532 1399 783 1230 1312 4078 1580 1226 1044
2866,3776 716 238 6 598 14 4097 8 2902 2406
2867,27 11 145 37 136 277 679 1 16 6
2868,41 58 540 1358 76 2013 4711 4302 2317 708
2869,39 1281 2058 970 1525 486 832 997 1231 20
2870,39 31 486 13 98 28 3 348 47 50
2871,688 4754 9954 15183 3304 19888 1930 21958 18419 6072
2872,419 249 907 203 1041 708 603 2766 1722 2288
2873,143 160 259 414 886 584 956 605 692 1097
2874,3496 872 183 1244 1022 2187 1568 2744 1530 2428
2876,112 9 68 1 137 6 95 35 167 30
2877,95 189 75 389 220 465 1110 80 688 61
2878,17 42 136 28 145 50 37 11 679 5
2879,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
2880,1499 38 8 2488 211 3022 2601 214 603 4711
2881,3979 1258 3157 1013 2003 4470 2005 776 9839 18692
2882,514 603 1855 38 85 232 188 1635 1450 1296
2883,73 83 65 141 251 1244 370 33 663 1
2884,634 1521 395 238 404 748 1053 135 177 547
2885,592 252 299 1108 1083 1214 639 1288 1146 928
2886,5106 21372 8332 3279 20723 16547 5225 4731 4871 685
2887,196 848 32 690 158 96 121 374 69 125
2888,28 17 47 27 44 37 414 584 956 136
2889,3306 2255 1321 1197 1304 6807 1932 1666 1476 16801
2890,77 60 116 148 175 304 309 736 378 437
2892,955 1786 56 2 143 144 83 1699 4 48
2893,212 41 272 40 31 55 1874 4 228 194
2894,14 28 47 17 37 50 27 42 1 4
2896,712 2240 2856 1463 72 207 4956 766 586 3574
2897,17 27 11 2 660 42 145 214 2688 37
2898,1020 3049 549 1120 1629 634 264 871 131 781
2901,66 60 148 304 309 593 736 134 644 279
2902,58 76 486 1108 1083 1214 1288 42 47 370
2904,1653 6557 8960 2703 3453 16974 1875 7527 15299 1584
2905,1816 2145 3721 3811 14439 20061 20060 20962 20936 20062
2906,2377 247 4926 2572 455 206 2508 1455 19284 2037
2907,6687 2272 9005 627 13669 347 955 408 9547 983
2908,109 64 198 204 348 13 57 29 1510 877
2909,813 1099 88 695 255 5717 72 1873 393 1713
2910,1549 363 774 1492 3183 3425 2644 112 580 775
2911,11 42 50 37 145 136 277 511 6 44
2912,31 4999 11654 10211 9590 9059 11115 20014 9091 5932
2914,3811 249 299 1146 129 639 376 430 467 573
2915,629 712 8774 1522 3254 730 16870 16 18650 15145
2916,4665 6 472 566 891 170 446 311 1037 1305
2917,2321 182 1352 208 324 344 596 813 401 1099
2919,956 252 2191 1097 1001 639 1350 1146 2718 33
2920,103 22 33 65 194 141 115 251 370 762
2921,22 33 65 20 19 4 170 80 73 115
2922,21604 9875 18605 116 77 60 66 378 15415 304
2923,47 28 50 252 4 240 184 2 145 168
2924,133 3987 279 1470 254 171 1331 146 228 1436
2925,376 467 430 573 389 465 1382 764 1816 636
2926,601 1227 1372 3325 3565 2148 586 1354 5744 1522
2927,44 25 229 597 8 1487 266 79 69 3227
2928,8565 9629 17627 6274 21 1019 5991 6556 1768 2388
2929,6574 6526 7135 6304 7133 6586 7196 3880 5051 4900
2930,52 8 44 25 1 4 6 20 19 14
2933,1786 13815 2794 2150 1387 738 2288 5789 1195 99
2934,66 116 60 148 175 304 12 405 152 378
2935,94 19 80 262 101 2644 171 1600 1067 130
2936,636 6149 2293 4135 5129 5488 10130 119 252 249
2937,388 1149 2526 1480 9 292 1028 3506 1464 144
2938,33 48 65 73 4 103 20 2 80 141
2939,2444 1995 243 1126 49 542 3842 410 882 1665
2941,1493 308 1669 1143 983 703 1308 2710 2019 5119
2942,41 47 42 486 11 2513 1688 15 145 37
2943,17 27 47 145 37 152 80 363 277 49
2944,4199 33 7128 7130 6220 5022 5182 7853 6527 73
2946,634 354 15 36 922 64 2533 403 869 1053
2947,430 467 242 129 764 636 254 314 165 269
2949,88 1106 87 2764 1765 105 107 192 3823 6996
2950,133 314 171 269 1965 139 563 146 3208 2843
2951,2 1 6 1676 27 42 47 1803 80 50
2952,3531 5112 2997 3177 3417 1206 4896 629 1237 1242
2953,93 203 2 6 8 52 188 24 44 7
2955,1 8 20 2 6 22 19 3 33 48
2956,44 189 4 80 266 61 174 52 190 320
2958,23 294 9 168 144 86 732 3318 3407 56
2959,585 540 1722 2075 907 1163 1840 147 2013 1
2960,915 1438 703 1143 343 1608 1700 2824 707 556
2961,46 6 347 14 329 799 2 311 292 8
2962,2683 2030 2774 12105 3344 5933 8191 3133 17582 18162
2963,589 3016 3270 12727 15087 1064 687 173 3271 2721
2964,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
2965,33 148 116 182 66 208 134 304 1213 48
2966,9 35 144 104 570 184 240 807 558 310
2967,6052 6306 7196 7483 6057 1124 6334 6367 6526 7485
2968,5838 4768 297 243 6096 882 542 5816 410 1631
2969,314 254 171 139 98 43 198 348 563 1079
2970,389 95 4 48 220 20 1024 6132 906 880
2971,3389 5602 5063 4447 15681 15330 757 15528 21605 3806
2972,346 950 933 2150 1119 647 3122 2235 108 238
2973,1570 9582 10835 14735 14726 12485 10150 14734 243 542
2974,66 148 175 497 304 134 138 309 1 378
2975,20753 40 55 254 139 2830 99 198 6794 20
2976,4 33 48 65 74 24 279 265 19 83
2977,754 1177 41 40 55 58 196 76 3 2611
2978,766 1287 105 1692 946 452 769 1346 471 1182
2979,13656 44 168 144 4776 3935 3025 1714 371 184
2981,28 17 27 47 11 145 42 2533 37 263
2982,160 259 414 999 536 584 956 648 1233 30
2983,10923 21204 17541 766 11136 2856 10745 12138 1346 17132
2984,28 47 17 2488 2438 1950 37 50 3022 27
2985,1728 788 1482 92 865 19 332 23 10 157
2986,2424 761 4267 1702 2290 755 919 678 1857 3205
2987,1714 4033 3068 7718 4987 3067 2273 22133 2231 490
2988,1227 22 20 1372 306 265 279 4 6 251
2989,40 76 220 1024 792 906 880 3 899 486
2990,416 102 3870 2791 725 197 1501 6309 2638 7145
2991,44 52 229 19 67 134 1 174 22 6
2992,2570 1650 12047 1897 2913 1931 2505 12048 1434 3533
2993,2 48 157 174 80 65 8 73 14 228
2994,40 39 58 55 28 42 50 592 618 1749
2995,764 636 639 1146 1273 928 6149 95 4135 2293
2997,1081 2925 4463 747 3527 318 2596 1 986 1185
2998,4928 1757 3108 1230 783 13879 1537 93 3859 905
2999,3537 5814 6309 2791 471 4901 7145 1008 2638 808
3001,105 18138 3719 8018 2772 178 20639 13688 10725 16709
3002,4350 5020 2526 1480 203 4433 3879 3506 4869 38
3003,1534 662 1535 1125 1124 103 33 370 6423 1091
3005,138 182 208 324 344 4036 90 1294 6 1367
3006,2258 2603 3906 3692 3690 20715 6901 19617 2164 15097
3008,42 17 122 201 452 50 126 989 275 253
3009,4374 22294 7327 18411 650 10325 12873 1664 20624 7288
3010,631 260 301 1874 2332 2 6 2474 164 272
3011,5080 6 19 20 3 8 22 14 24 198
3012,2813 3810 2155 4941 2563 2453 3620 3616 170 13270
3013,40 31 76 486 3 2032 1815 2450 705 754
3014,291 841 411 97 1127 1497 1991 904 257 152
3015,9404 340 1596 550 1962 1 41 1686 39 68
3016,27 11 28 50 20 174 407 22 8 6
3017,66 116 60 148 175 304 378 309 428 437
3018,58 376 486 116 467 430 77 148 573 309
3019,80 4 143 22 2032 1815 389 2450 220 2
3020,599 170 5435 397 1847 3959 1 4324 97 4923
3021,433 582 186 775 1984 1868 1147 564 1502 1180
3022,8 27 47 19 33 22 48 28 75 14
3023,328 201 5072 989 111 244 301 228 253 801
3024,58 76 3 486 811 35 2032 2450 307 1815
3025,9 35 7900 4100 164 168 104 3372 297 144
3026,27 28 11 596 3424 813 145 292 347 37
